booking_id,hotel_id,date_id,reserved_room_type_id,assigned_room_type_id,country_id,market_segment_id,customer_segment_id,meal_id,is_canceled,booking_status,lead_time,total_nights,total_guests,adr,booking_value,estimated_revenue,booking_changes,days_in_waiting_list,required_car_parking_spaces,total_of_special_requests
28346,1,20170321,1,3,2,4,3,1,0,Not Canceled,19,1,1,45,45,45,2,0,0,0
28347,1,20170321,1,10,2,4,3,1,0,Not Canceled,19,1,1,45,45,45,1,0,1,0
28348,1,20170319,4,4,13,1,3,3,0,Not Canceled,16,4,2,80,320,320,1,0,0,0
28349,1,20170319,4,4,15,1,3,3,0,Not Canceled,16,4,2,82,328,328,1,0,0,0
28350,1,20170321,3,3,2,4,1,1,0,Not Canceled,1,2,1,66.5,133,133,1,0,1,0
28351,1,20170223,4,4,1,1,1,1,0,Not Canceled,337,28,2,46.4,1299.2,1299.2,1,0,0,1
28352,1,20170320,1,3,1,4,1,1,0,Not Canceled,168,3,2,30.6,91.8,91.8,0,0,0,0
28353,1,20170319,1,3,6,4,1,1,0,Not Canceled,181,4,2,36,144,144,0,0,1,0
28354,1,20170319,1,3,6,4,1,1,0,Not Canceled,181,4,2,29,116,116,0,0,0,0
28355,1,20170312,1,1,1,6,3,3,0,Not Canceled,96,11,1,51.27,563.97,563.97,0,0,0,0
28356,1,20170319,4,4,43,1,1,3,0,Not Canceled,16,4,2,82,328,328,1,0,0,0
28357,1,20170319,1,3,6,4,1,1,0,Not Canceled,181,4,1,29,116,116,0,0,0,0
28358,1,20170322,1,2,2,1,1,1,0,Not Canceled,5,1,1,60,60,60,0,0,0,0
28359,1,20170312,1,1,1,6,3,3,0,Not Canceled,96,11,2,52.36,575.96,575.96,0,0,0,0
28360,1,20170319,4,4,18,1,1,3,0,Not Canceled,16,4,2,80,320,320,1,0,0,0
28361,1,20170312,4,4,1,6,3,3,0,Not Canceled,96,11,2,78.18,859.98,859.98,4,0,0,0
28362,1,20170312,4,4,1,6,3,3,0,Not Canceled,96,11,1,65.09,715.99,715.99,5,0,0,0
28363,1,20170322,1,3,19,3,3,1,0,Not Canceled,116,1,3,82,82,82,1,0,0,4
28364,1,20170322,1,3,19,3,3,1,0,Not Canceled,116,1,1,37,37,37,0,0,0,3
28365,1,20170316,1,1,6,4,1,5,0,Not Canceled,41,7,2,66,462,462,1,0,0,0
28366,1,20170316,1,1,6,4,1,5,0,Not Canceled,41,7,1,47,329,329,0,0,0,0
28367,1,20170322,1,3,2,2,1,1,0,Not Canceled,5,1,1,55,55,55,0,0,0,0
28368,1,20170309,1,2,6,4,1,5,0,Not Canceled,34,14,2,66,924,924,0,0,0,0
28369,1,20170312,1,1,1,6,3,3,0,Not Canceled,96,11,1,63.27,695.97,695.97,0,0,0,0
28370,1,20170315,5,5,19,3,1,1,0,Not Canceled,0,8,4,121.25,970,970,0,0,1,0
28371,1,20170319,1,2,22,3,1,1,0,Not Canceled,117,4,1,27.07,108.28,108.28,0,0,0,1
28372,1,20170326,1,2,2,3,1,1,0,Not Canceled,124,6,1,27.07,162.42,162.42,1,0,0,0
28373,1,20170317,3,3,6,1,3,1,0,Not Canceled,65,6,2,63,378,378,0,0,0,2
28374,1,20170317,3,3,71,1,3,1,0,Not Canceled,65,6,2,64.67,388.02,388.02,0,0,0,2
28375,1,20170312,4,4,1,6,1,3,0,Not Canceled,96,11,1,53.27,585.97,585.97,1,0,0,0
28376,1,20170312,1,1,1,6,3,3,0,Not Canceled,96,11,1,33.27,365.97,365.97,0,0,0,0
28377,1,20170312,1,1,1,6,3,1,0,Not Canceled,96,11,2,52.55,578.05,578.05,1,0,0,0
28378,1,20170312,1,1,1,6,3,3,0,Not Canceled,96,11,2,74.18,815.98,815.98,4,0,0,0
28379,1,20170312,1,1,1,6,3,3,0,Not Canceled,96,11,2,52.55,578.05,578.05,0,0,0,0
28380,1,20170322,1,3,2,3,1,1,0,Not Canceled,8,1,2,65,65,65,0,0,0,2
28381,1,20170312,1,1,1,6,3,3,0,Not Canceled,96,11,1,35.27,387.97,387.97,0,0,0,0
28382,1,20170312,1,1,1,6,3,3,0,Not Canceled,96,11,2,50.55,556.05,556.05,0,0,0,0
28383,1,20170320,1,3,5,3,1,1,0,Not Canceled,6,3,1,67,201,201,0,0,1,2
28384,1,20170317,3,3,1,3,1,1,0,Not Canceled,28,7,2,68,476,476,0,0,0,0
28385,1,20170319,1,9,2,2,1,1,0,Not Canceled,2,5,2,40,200,200,1,0,0,0
28386,1,20170407,1,1,2,2,1,1,0,Not Canceled,7,8,2,11.75,94,94,2,0,0,0
28387,1,20170323,1,3,2,2,1,1,0,Not Canceled,0,1,1,35,35,35,0,0,0,0
28388,1,20170329,1,1,2,2,1,1,0,Not Canceled,23,1,1,35,35,35,0,0,0,0
28389,1,20170323,1,1,2,3,1,1,0,Not Canceled,1,1,1,70,70,70,0,0,0,0
28390,1,20170323,1,3,2,2,1,1,0,Not Canceled,9,1,1,35,35,35,0,0,0,0
28391,1,20170319,3,3,6,3,1,3,0,Not Canceled,34,5,2,100,500,500,0,0,0,2
28392,1,20170319,3,3,6,3,1,3,0,Not Canceled,34,5,2,100,500,500,0,0,0,3
28393,1,20170323,1,3,2,1,1,1,0,Not Canceled,0,1,1,60,60,60,0,0,0,1
28394,1,20170323,1,1,2,1,1,1,0,Not Canceled,0,1,2,70,70,70,0,0,0,0
28395,1,20170314,6,6,19,3,1,1,0,Not Canceled,137,10,2,60.3,603,603,0,0,1,1
28396,1,20170316,1,1,6,3,1,1,0,Not Canceled,156,8,1,37.7,301.6,301.6,0,0,0,0
28397,1,20170323,1,1,2,3,1,1,0,Not Canceled,1,1,1,56,56,56,0,0,0,0
28398,1,20170324,1,3,33,2,1,3,0,Not Canceled,0,1,1,81,81,81,0,0,0,0
28399,1,20170318,1,1,43,4,1,1,0,Not Canceled,232,7,1,25.5,178.5,178.5,2,0,0,0
28400,1,20170322,5,5,43,6,3,1,0,Not Canceled,30,3,1,100,300,300,0,0,0,0
28401,1,20170318,1,2,1,3,1,1,0,Not Canceled,45,7,2,50,350,350,0,0,0,0
28402,1,20170318,3,3,1,3,1,1,0,Not Canceled,15,7,1,62,434,434,0,0,0,0
28403,1,20170320,1,1,5,4,3,1,0,Not Canceled,47,5,1,48.5,242.5,242.5,0,0,0,0
28404,1,20170320,1,1,5,4,1,1,0,Not Canceled,47,5,1,50.5,252.5,252.5,0,0,0,0
28405,1,20170320,1,1,5,4,3,1,0,Not Canceled,46,5,1,50.5,252.5,252.5,0,0,0,0
28406,1,20170320,3,3,1,3,1,1,0,Not Canceled,15,5,2,60,300,300,0,0,0,0
28407,1,20170318,4,4,1,3,1,1,0,Not Canceled,160,7,2,55.8,390.6,390.6,0,0,0,3
28408,1,20170320,1,1,1,4,1,1,0,Not Canceled,47,5,1,50.5,252.5,252.5,0,0,0,0
28409,1,20170318,6,4,19,3,1,1,0,Not Canceled,73,7,2,85,595,595,0,0,1,1
28410,1,20170318,4,4,1,3,1,1,0,Not Canceled,192,7,2,46.64,326.48,326.48,0,0,0,1
28411,1,20170320,3,3,6,3,1,1,0,Not Canceled,31,5,2,68,340,340,0,0,0,1
28412,1,20170321,3,3,24,3,1,1,0,Not Canceled,78,4,2,70,280,280,0,0,0,1
28413,1,20170313,3,3,18,1,1,1,0,Not Canceled,1,12,2,70,840,840,0,0,0,0
28414,1,20170318,1,2,6,3,1,1,0,Not Canceled,41,8,2,67,536,536,0,0,1,1
28415,1,20170319,6,6,6,3,1,1,0,Not Canceled,15,7,2,95,665,665,0,0,0,1
28416,1,20170301,1,1,16,6,3,3,0,Not Canceled,84,25,2,55.8,1395,1395,0,0,0,1
28417,1,20170319,6,6,1,3,1,1,0,Not Canceled,61,7,2,64.18,449.26,449.26,0,0,0,0
28418,1,20170301,1,1,2,6,3,3,0,Not Canceled,181,25,2,57.8,1445,1445,2,0,0,1
28419,1,20170301,1,1,2,6,3,3,0,Not Canceled,84,25,2,55.8,1395,1395,0,0,0,1
28420,1,20170301,1,1,16,6,3,3,0,Not Canceled,181,25,2,55.8,1395,1395,2,0,0,1
28421,1,20170325,1,3,2,3,1,1,0,Not Canceled,9,1,2,82,82,82,0,0,1,1
28422,1,20170319,1,1,13,6,3,1,0,Not Canceled,96,7,2,34,238,238,1,0,0,0
28423,1,20170301,1,1,2,6,3,3,0,Not Canceled,63,25,1,41.52,1038,1038,3,37,0,1
28424,1,20170301,1,1,16,6,3,3,0,Not Canceled,84,25,2,57.8,1445,1445,0,0,0,1
28425,1,20170319,1,1,1,6,3,1,0,Not Canceled,96,7,1,31.71,221.97,221.97,0,0,0,0
28426,1,20170301,1,1,2,6,3,3,0,Not Canceled,181,25,2,55.8,1395,1395,0,0,0,1
28427,1,20170325,4,3,13,4,1,1,0,Not Canceled,26,1,2,72,72,72,0,0,0,0
28428,1,20170319,1,1,13,6,3,1,0,Not Canceled,96,7,1,30,210,210,0,0,0,0
28429,1,20170325,3,3,16,3,1,1,0,Not Canceled,152,1,2,52,52,52,0,0,1,1
28430,1,20170319,1,1,9,6,3,1,0,Not Canceled,96,7,1,30,210,210,0,0,0,0
28431,1,20170319,1,1,13,6,3,1,0,Not Canceled,156,7,1,30,210,210,1,60,0,0
28432,1,20170319,1,1,13,6,3,1,0,Not Canceled,156,7,2,34,238,238,1,60,0,0
28433,1,20170325,3,3,15,4,1,1,0,Not Canceled,73,1,2,42,42,42,1,0,0,0
28434,1,20170318,5,5,43,6,3,1,0,Not Canceled,29,8,1,100,800,800,1,0,0,0
28435,1,20170319,6,6,13,1,1,1,0,Not Canceled,23,7,2,87,609,609,2,0,1,0
28436,1,20170324,1,1,2,3,1,1,0,Not Canceled,10,2,2,75,150,150,0,0,1,1
28437,1,20170319,4,4,1,4,1,1,0,Not Canceled,145,7,2,60.65,424.55,424.55,0,0,0,0
28438,1,20170324,1,3,2,3,1,1,0,Not Canceled,2,2,2,75,150,150,0,0,0,1
28439,1,20170324,4,4,4,1,1,3,0,Not Canceled,11,2,2,119,238,238,1,0,1,0
28440,1,20170325,5,5,4,3,3,3,0,Not Canceled,43,1,3,153,153,153,0,0,1,0
28441,1,20170325,1,3,2,1,3,1,0,Not Canceled,3,1,2,70,70,70,0,0,0,2
28442,1,20170325,5,5,4,3,3,3,0,Not Canceled,43,1,4,153,153,153,1,0,1,0
28443,1,20170325,3,3,4,3,1,1,0,Not Canceled,13,1,2,75,75,75,0,0,1,1
28444,1,20170325,4,4,4,3,3,3,0,Not Canceled,43,1,3,112,112,112,1,0,0,0
28445,1,20170323,5,5,1,3,1,1,0,Not Canceled,31,3,4,105,315,315,2,0,0,0
28446,1,20170319,1,1,13,6,1,1,0,Not Canceled,96,7,2,34,238,238,1,0,0,1
28447,1,20170312,4,4,4,4,1,3,0,Not Canceled,237,14,2,71,994,994,0,0,0,0
28448,1,20170318,3,3,4,3,3,3,0,Not Canceled,65,8,2,80,640,640,1,0,0,0
28449,1,20170318,3,3,4,3,3,3,0,Not Canceled,65,8,2,82,656,656,1,0,0,0
28450,1,20170325,4,6,2,3,1,1,0,Not Canceled,12,1,2,120,120,120,0,0,0,4
28451,1,20170323,1,1,18,3,1,1,0,Not Canceled,166,4,2,40.95,163.8,163.8,0,0,0,1
28452,1,20170320,4,4,77,6,3,1,0,Not Canceled,31,7,2,75,525,525,0,0,0,0
28453,1,20170320,5,5,43,6,3,1,0,Not Canceled,31,7,1,100,700,700,0,0,0,0
28454,1,20170320,5,5,43,6,3,1,0,Not Canceled,31,7,1,100,700,700,1,0,0,0
28455,1,20170320,4,4,43,6,3,1,0,Not Canceled,18,7,1,75,525,525,1,0,0,0
28456,1,20170320,4,4,43,6,3,1,0,Not Canceled,31,7,2,75,525,525,0,0,0,0
28457,1,20170320,4,4,43,6,3,1,0,Not Canceled,31,7,2,160.71,1124.97,1124.97,0,0,0,0
28458,1,20170320,1,2,6,4,1,3,0,Not Canceled,143,7,2,48,336,336,1,0,0,1
28459,1,20170322,1,3,13,3,1,1,0,Not Canceled,192,5,2,49,245,245,0,0,1,2
28460,1,20170325,1,3,2,5,1,1,0,Not Canceled,12,2,2,0,0,0,1,0,0,0
28461,1,20170320,4,10,19,1,1,3,0,Not Canceled,326,7,2,91.8,642.6,642.6,1,0,0,2
28462,1,20170326,3,3,15,3,1,3,0,Not Canceled,44,1,2,100,100,100,0,0,0,3
28463,1,20170328,3,3,1,3,3,1,0,Not Canceled,73,3,2,62,186,186,0,0,0,3
28464,1,20170328,3,3,1,3,3,1,0,Not Canceled,73,3,2,69,207,207,0,0,1,3
28465,1,20170324,1,1,1,3,1,1,0,Not Canceled,313,4,2,30.24,120.96,120.96,0,0,0,0
28466,1,20170321,3,3,3,6,3,1,0,Not Canceled,241,7,2,41.6,291.2,291.2,0,0,0,0
28467,1,20170321,3,3,1,6,3,1,0,Not Canceled,241,7,2,41.6,291.2,291.2,0,0,0,0
28468,1,20170321,1,1,1,6,3,1,0,Not Canceled,241,7,1,30.8,215.6,215.6,0,0,0,0
28469,1,20170321,3,3,1,6,3,1,0,Not Canceled,284,7,2,41.6,291.2,291.2,1,43,0,0
28470,1,20170321,1,1,1,6,3,1,0,Not Canceled,241,7,1,28.8,201.6,201.6,0,0,0,0
28471,1,20170321,3,3,1,6,3,1,0,Not Canceled,241,7,2,39.6,277.2,277.2,0,0,0,0
28472,1,20170321,1,1,1,6,3,1,0,Not Canceled,241,7,1,30.8,215.6,215.6,2,0,0,0
28473,1,20170324,3,3,1,4,1,1,0,Not Canceled,207,4,2,41.6,166.4,166.4,0,0,0,0
28474,1,20170327,3,3,2,5,1,1,0,Not Canceled,7,1,2,0,0,0,1,0,1,2
28475,1,20170321,6,6,1,1,1,1,0,Not Canceled,45,7,2,82,574,574,0,0,0,0
28476,1,20170327,6,6,6,1,3,1,0,Not Canceled,15,1,2,90,90,90,0,0,0,0
28477,1,20170324,3,4,4,4,1,1,0,Not Canceled,150,4,2,37,148,148,0,0,0,0
28478,1,20170326,3,3,1,3,1,1,0,Not Canceled,40,2,2,68,136,136,0,0,0,2
28479,1,20170319,1,1,13,3,1,1,0,Not Canceled,152,9,2,29.11,261.99,261.99,0,0,0,1
28480,1,20170315,4,6,16,4,1,1,0,Not Canceled,133,14,2,45,630,630,0,0,0,0
28481,1,20170326,1,1,2,4,1,1,0,Not Canceled,23,3,1,32,96,96,0,0,0,0
28482,1,20170328,1,1,2,1,1,1,0,Not Canceled,8,1,2,60,60,60,0,0,0,0
28483,1,20170328,1,3,2,1,1,1,0,Not Canceled,0,1,1,65,65,65,0,0,1,0
28484,1,20170322,6,6,5,1,1,1,0,Not Canceled,35,7,2,80,560,560,0,0,0,2
28485,1,20170328,1,1,2,3,1,1,0,Not Canceled,1,1,1,56,56,56,0,0,0,1
28486,1,20170326,1,1,18,3,1,1,0,Not Canceled,120,3,1,37,111,111,1,0,0,1
28487,1,20170326,1,1,18,3,1,1,0,Not Canceled,120,3,1,37,111,111,0,0,0,1
28488,1,20170327,3,3,2,1,1,1,0,Not Canceled,3,2,2,68,136,136,0,0,0,0
28489,1,20170328,1,1,2,3,1,1,0,Not Canceled,39,1,2,60,60,60,0,0,1,1
28490,1,20170328,6,6,3,1,1,1,0,Not Canceled,0,1,2,100,100,100,0,0,0,0
28491,1,20170327,3,3,6,3,1,1,0,Not Canceled,38,2,2,75,150,150,0,0,1,1
28492,1,20170325,1,1,5,3,3,1,0,Not Canceled,226,4,2,30.24,120.96,120.96,0,0,0,1
28493,1,20170325,1,1,5,3,3,1,0,Not Canceled,226,4,2,30.24,120.96,120.96,0,0,0,0
28494,1,20170315,1,1,13,4,1,3,0,Not Canceled,152,14,2,55.86,782.04,782.04,0,0,0,0
28495,1,20170325,1,1,5,4,1,1,0,Not Canceled,214,4,1,27,108,108,0,0,0,0
28496,1,20170315,1,1,13,4,1,3,0,Not Canceled,152,14,2,54.21,758.94,758.94,0,0,1,0
28497,1,20170326,1,1,13,3,1,1,0,Not Canceled,0,3,2,75,225,225,0,0,0,1
28498,1,20170315,4,6,13,4,1,1,0,Not Canceled,225,14,2,44.5,623,623,0,0,0,1
28499,1,20170325,1,2,5,3,3,1,0,Not Canceled,226,4,1,28.64,114.56,114.56,0,0,0,0
28500,1,20170325,1,3,1,3,1,1,0,Not Canceled,141,4,2,42,168,168,0,0,0,2
28501,1,20170327,4,4,2,3,1,1,0,Not Canceled,22,2,2,87,174,174,0,0,0,0
28502,1,20170325,1,1,1,3,3,1,0,Not Canceled,226,4,2,30.24,120.96,120.96,0,0,0,0
28503,1,20170326,3,3,5,1,1,1,0,Not Canceled,54,3,2,65,195,195,0,0,0,2
28504,1,20170327,4,4,15,3,1,1,0,Not Canceled,167,2,2,63.9,127.8,127.8,2,0,1,2
28505,1,20170327,4,4,15,3,1,1,0,Not Canceled,1,2,2,83,166,166,0,0,1,1
28506,1,20170325,1,2,5,3,3,1,0,Not Canceled,226,4,2,30.24,120.96,120.96,0,0,0,0
28507,1,20170325,1,3,1,3,1,1,0,Not Canceled,140,4,2,42,168,168,0,0,0,2
28508,1,20170329,5,5,6,1,1,1,0,Not Canceled,24,7,4,12,84,84,1,0,0,1
28509,1,20170323,1,1,6,4,1,5,0,Not Canceled,48,7,1,47,329,329,1,0,0,0
28510,1,20170323,1,1,6,4,1,5,0,Not Canceled,48,7,2,66,462,462,0,0,0,0
28511,1,20170329,1,1,34,3,1,3,0,Not Canceled,163,1,2,78,78,78,2,0,1,1
28512,1,20170329,1,3,4,3,1,1,0,Not Canceled,49,1,1,55,55,55,0,0,0,1
28513,1,20170316,1,2,1,4,1,1,0,Not Canceled,338,14,2,30.9,432.6,432.6,0,0,0,1
28514,1,20170329,1,1,2,2,1,1,0,Not Canceled,0,1,2,40,40,40,0,0,1,1
28515,1,20170329,1,1,2,3,1,1,0,Not Canceled,33,1,1,44,44,44,0,0,0,0
28516,1,20170327,1,1,116,1,1,1,0,Not Canceled,4,3,1,67.33,201.99,201.99,0,0,0,0
28517,1,20170328,1,1,2,2,1,1,0,Not Canceled,1,2,1,35,70,70,0,0,0,0
28518,1,20170426,1,1,2,2,1,1,0,Not Canceled,4,2,1,45,90,90,0,0,0,0
28519,1,20170323,2,2,6,4,3,5,0,Not Canceled,48,7,2,70,490,490,0,0,1,1
28520,1,20170323,2,2,6,4,3,5,0,Not Canceled,45,7,2,66,462,462,0,0,0,1
28521,1,20170316,1,1,6,4,1,5,0,Not Canceled,41,14,2,66,924,924,0,0,0,0
28522,1,20170329,3,6,13,4,1,1,0,Not Canceled,48,1,2,42,42,42,0,0,0,0
28523,1,20170329,1,1,2,2,1,1,0,Not Canceled,0,1,1,35,35,35,0,0,0,0
28524,1,20170329,3,3,2,4,1,1,0,Not Canceled,42,1,2,42,42,42,0,0,0,0
28525,1,20170316,1,1,6,4,1,5,0,Not Canceled,41,14,1,47,658,658,1,0,0,0
28526,1,20170323,1,1,6,4,1,5,0,Not Canceled,152,7,1,47,329,329,0,0,0,0
28527,1,20170316,1,2,6,4,1,5,0,Not Canceled,41,14,2,66,924,924,0,0,0,2
28528,1,20170326,6,6,88,1,1,1,0,Not Canceled,27,4,2,87,348,348,0,0,1,0
28529,1,20170323,1,2,6,4,1,5,0,Not Canceled,48,7,2,66,462,462,0,0,0,0
28530,1,20170325,1,3,4,3,1,1,0,Not Canceled,149,5,2,49,245,245,0,0,1,1
28531,1,20170327,4,4,13,3,1,3,0,Not Canceled,162,3,2,92,276,276,4,0,0,3
28532,1,20170327,1,1,2,2,1,1,0,Not Canceled,0,3,2,60,180,180,0,0,0,0
28533,1,20170325,4,4,19,1,1,1,0,Not Canceled,48,5,2,84,420,420,0,0,1,0
28534,1,20170323,1,1,6,4,1,5,0,Not Canceled,48,7,1,47,329,329,0,0,0,0
28535,1,20170326,6,6,1,1,1,1,0,Not Canceled,68,5,1,86.2,431,431,0,0,1,0
28536,1,20170326,6,6,1,1,1,1,0,Not Canceled,68,5,1,79.2,396,396,0,0,0,0
28537,1,20170328,1,1,1,3,1,3,0,Not Canceled,18,3,2,80,240,240,1,0,0,0
28538,1,20170326,3,3,5,3,1,3,0,Not Canceled,119,5,2,63.14,315.7,315.7,0,0,0,1
28539,1,20170325,4,4,1,3,1,1,0,Not Canceled,75,6,2,76,456,456,0,0,0,0
28540,1,20170330,1,1,2,2,1,1,0,Not Canceled,0,1,1,35,35,35,1,0,0,0
28541,1,20170330,1,1,2,2,1,1,0,Not Canceled,2,1,1,35,35,35,0,0,0,0
28542,1,20170427,1,3,2,2,1,1,0,Not Canceled,7,1,1,45,45,45,0,0,0,0
28543,1,20170330,3,3,13,4,1,1,0,Not Canceled,65,1,2,42,42,42,0,0,0,0
28544,1,20170325,4,4,4,3,1,3,0,Not Canceled,53,6,2,118,708,708,0,0,1,2
28545,1,20170330,1,1,2,2,1,1,0,Not Canceled,0,1,1,65,65,65,0,0,0,0
28546,1,20170324,3,3,1,6,3,3,0,Not Canceled,214,7,2,62.91,440.37,440.37,1,0,0,0
28547,1,20170217,3,3,13,4,1,1,0,Not Canceled,242,42,2,35.7,1499.4,1499.4,0,0,0,1
28548,1,20170324,1,1,1,6,3,3,0,Not Canceled,214,7,1,41.6,291.2,291.2,1,0,0,0
28549,1,20170330,1,2,2,3,3,1,0,Not Canceled,0,1,1,70,70,70,0,0,0,1
28550,1,20170324,1,1,1,6,3,3,0,Not Canceled,214,7,1,39.6,277.2,277.2,1,0,0,0
28551,1,20170324,3,3,1,6,3,3,0,Not Canceled,214,7,2,63.2,442.4,442.4,1,0,0,0
28552,1,20170328,4,6,48,3,1,1,0,Not Canceled,32,3,2,80,240,240,0,0,0,2
28553,1,20170326,3,3,12,3,1,3,0,Not Canceled,77,5,2,95.2,476,476,0,0,0,3
28554,1,20170329,3,3,6,4,1,1,0,Not Canceled,7,2,2,42,84,84,0,0,0,0
28555,1,20170330,1,2,2,3,1,1,0,Not Canceled,74,1,2,48,48,48,0,0,0,0
28556,1,20170324,3,3,1,6,3,3,0,Not Canceled,214,7,2,61.2,428.4,428.4,1,0,0,0
28557,1,20170329,1,3,2,2,1,1,0,Not Canceled,29,2,1,35,70,70,1,0,0,0
28558,1,20170324,3,3,1,6,3,3,0,Not Canceled,220,7,2,63.2,442.4,442.4,0,6,0,0
28559,1,20170329,5,5,6,1,1,1,0,Not Canceled,69,2,3,92,184,184,1,0,1,1
28560,1,20170329,1,6,6,3,1,1,0,Not Canceled,23,2,2,102,204,204,0,0,1,1
28561,1,20170326,1,1,5,3,1,1,0,Not Canceled,57,5,2,55.2,276,276,1,0,0,1
28562,1,20170324,3,3,1,6,3,3,0,Not Canceled,220,7,2,62.63,438.41,438.41,1,6,0,0
28563,1,20170330,3,3,1,3,1,1,0,Not Canceled,39,1,2,54.4,54.4,54.4,0,0,0,2
28564,1,20170329,1,1,2,1,3,1,0,Not Canceled,0,2,2,70,140,140,0,0,0,2
28565,1,20170407,1,1,2,1,1,1,0,Not Canceled,0,1,2,80,80,80,0,0,0,2
28566,1,20170329,1,1,2,1,3,1,0,Not Canceled,0,2,1,72,144,144,0,0,1,2
28567,1,20170329,4,6,6,3,1,1,0,Not Canceled,1,2,2,97,194,194,2,0,0,2
28568,1,20170331,4,6,6,3,1,1,0,Not Canceled,2,1,2,95,95,95,1,0,0,2
28569,1,20170408,6,6,6,1,1,1,0,Not Canceled,1,7,2,145.71,1019.97,1019.97,0,0,0,2
28570,1,20170324,3,3,1,6,1,3,0,Not Canceled,214,7,2,63.2,442.4,442.4,1,0,0,0
28571,1,20170325,3,3,13,4,1,3,0,Not Canceled,157,7,2,54.4,380.8,380.8,0,0,0,0
28572,1,20170325,4,4,5,3,3,1,0,Not Canceled,214,7,2,46.64,326.48,326.48,0,0,0,0
28573,1,20170325,4,4,5,3,1,1,0,Not Canceled,10,7,2,46.64,326.48,326.48,0,0,0,0
28574,1,20170325,4,4,5,3,1,1,0,Not Canceled,10,7,2,44.64,312.48,312.48,0,0,0,0
28575,1,20170325,4,4,5,3,3,1,0,Not Canceled,214,7,2,44.64,312.48,312.48,0,0,0,0
28576,1,20170325,4,4,1,3,1,1,0,Not Canceled,149,7,2,44.97,314.79,314.79,0,0,0,1
28577,1,20170325,1,3,1,3,1,1,0,Not Canceled,146,7,2,37.8,264.6,264.6,1,0,0,1
28578,1,20170316,3,3,16,6,3,3,0,Not Canceled,146,16,2,63,1008,1008,4,0,0,0
28579,1,20170316,1,2,2,6,3,3,0,Not Canceled,146,16,2,55.8,892.8,892.8,2,105,0,0
28580,1,20170326,5,5,13,3,1,1,0,Not Canceled,64,6,3,94,564,564,1,0,0,1
28581,1,20170316,3,3,16,6,3,3,0,Not Canceled,146,16,2,63,1008,1008,2,0,0,0
28582,1,20170316,3,3,2,6,1,3,0,Not Canceled,146,16,2,65,1040,1040,3,0,0,0
28583,1,20170331,1,7,2,2,1,1,0,Not Canceled,0,1,1,65,65,65,0,0,0,0
28584,1,20170331,1,3,2,2,1,1,0,Not Canceled,2,1,1,65,65,65,0,0,0,0
28585,1,20170331,1,1,2,2,1,1,0,Not Canceled,0,1,1,65,65,65,0,0,0,0
28586,1,20170331,1,3,2,2,1,1,0,Not Canceled,0,1,1,65,65,65,0,0,0,0
28587,1,20170331,1,1,2,1,1,1,0,Not Canceled,0,1,2,80,80,80,0,0,0,0
28588,1,20170331,1,3,2,1,1,1,0,Not Canceled,1,1,2,70,70,70,0,0,0,1
28589,1,20170331,1,3,2,1,1,1,0,Not Canceled,1,1,1,65,65,65,0,0,0,1
28590,1,20170331,3,3,2,4,1,1,0,Not Canceled,64,1,2,62,62,62,0,0,0,0
28591,1,20170330,1,2,13,3,1,1,0,Not Canceled,25,2,2,72,144,144,1,0,1,1
28592,1,20170325,1,2,5,3,1,1,0,Not Canceled,139,7,2,42,294,294,0,0,0,1
28593,1,20170329,4,4,2,1,1,1,0,Not Canceled,71,3,2,72.5,217.5,217.5,0,0,1,0
28594,1,20170325,3,3,30,3,1,1,0,Not Canceled,166,7,3,46.8,327.6,327.6,1,0,0,4
28595,1,20170327,1,1,6,3,1,1,0,Not Canceled,15,5,2,65,325,325,0,0,0,2
28596,1,20170330,1,1,2,3,1,1,0,Not Canceled,9,2,1,63,126,126,0,0,1,1
28597,1,20170330,1,1,2,3,1,1,0,Not Canceled,9,2,2,60,120,120,0,0,0,1
28598,1,20170331,3,3,2,4,1,3,0,Not Canceled,9,1,2,88,88,88,0,0,0,0
28599,1,20170327,1,1,1,3,1,1,0,Not Canceled,90,5,2,59.8,299,299,0,0,1,2
28600,1,20170329,1,1,6,4,1,1,0,Not Canceled,103,3,2,48,144,144,0,0,0,0
28601,1,20170327,1,1,1,3,1,1,0,Not Canceled,90,5,2,52.8,264,264,0,0,0,2
28602,1,20170329,5,5,22,3,1,1,0,Not Canceled,115,3,4,88,264,264,3,0,0,0
28603,1,20170329,1,1,1,4,1,3,0,Not Canceled,28,4,2,78,312,312,0,0,0,0
28604,1,20170330,4,4,1,4,1,3,0,Not Canceled,17,3,2,100,300,300,0,0,0,0
28605,1,20170330,1,1,1,3,1,1,0,Not Canceled,6,3,2,64.67,194.01,194.01,0,0,0,1
28606,1,20170331,1,1,2,5,1,1,0,Not Canceled,28,2,2,0,0,0,0,0,0,0
28607,1,20170329,4,4,22,3,1,1,0,Not Canceled,112,4,2,72.5,290,290,0,0,0,0
28608,1,20170329,1,1,22,3,1,1,0,Not Canceled,113,4,2,48,192,192,0,0,0,1
28609,1,20170326,1,1,1,3,1,1,0,Not Canceled,74,7,2,55.14,385.98,385.98,0,0,0,1
28610,1,20170330,4,6,22,3,1,1,0,Not Canceled,86,3,2,71.33,213.99,213.99,0,0,0,1
28611,1,20170330,4,6,22,3,1,1,0,Not Canceled,86,3,2,73.33,219.99,219.99,0,0,0,1
